CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2003,IT_ACT,302,1,1
2003,IT_ACT,66D,1,2
2003,IT_ACT,66D,1,3
2004,IT_ACT,457,1,1
2004,POCSO,66C,1,2
2004,IPC,66C,1,3
2005,NDPS,66D,1,1
2005,IPC,20,1,2
2005,IT_ACT,302,1,3
2006,IT_ACT,457,1,1
2006,IT_ACT,20,1,2
2007,IT_ACT,66C,1,1
2007,POCSO,379,1,2
2008,POCSO,457,1,1
2008,NDPS,392,1,2
2009,IT_ACT,66D,1,1
2010,POCSO,457,1,1
2011,POCSO,66C,1,1
2012,IPC,302,1,1
2012,NDPS,66D,1,2
2012,IPC,379,1,3
2013,IPC,457,1,1
2013,POCSO,379,1,2
2013,IPC,66C,1,3
2014,IPC,457,1,1
2014,NDPS,20,1,2
2015,NDPS,20,1,1
2016,POCSO,66D,1,1
2016,NDPS,457,1,2
2017,IT_ACT,379,1,1
2017,POCSO,392,1,2
2018,NDPS,66D,1,1
2019,IPC,457,1,1
2020,NDPS,66C,1,1
2020,IPC,302,1,2
2021,IPC,392,1,1
2021,IPC,66D,1,2
2021,IT_ACT,379,1,3
2022,IPC,457,1,1
2022,NDPS,66D,1,2
2023,POCSO,302,1,1
2024,POCSO,457,1,1
2024,NDPS,20,1,2
2024,IPC,66C,1,3
2025,IT_ACT,302,1,1
2025,POCSO,379,1,2
2026,IT_ACT,20,1,1
2026,IPC,20,1,2
2026,NDPS,66D,1,3
2027,NDPS,457,1,1
2027,POCSO,457,1,2
2027,IPC,302,1,3
2028,NDPS,379,1,1
2029,IT_ACT,392,1,1
2030,NDPS,392,1,1
2030,POCSO,66C,1,2
2031,IPC,20,1,1
2031,IT_ACT,379,1,2
2031,IPC,20,1,3
2032,POCSO,457,1,1
2032,IT_ACT,66C,1,2
2033,IPC,392,1,1
2033,POCSO,66C,1,2
2034,NDPS,66D,1,1
2034,IPC,392,1,2
2035,POCSO,392,1,1
2036,NDPS,379,1,1
2036,NDPS,20,1,2
2037,IPC,379,1,1
2038,IT_ACT,302,1,1
2039,IPC,379,1,1
2039,POCSO,66C,1,2
2039,IT_ACT,20,1,3
2040,IPC,457,1,1
2040,POCSO,66D,1,2
2040,IT_ACT,379,1,3
2041,POCSO,392,1,1
2041,IT_ACT,457,1,2
2041,IT_ACT,302,1,3
2042,IPC,302,1,1
2043,IT_ACT,20,1,1
2043,IT_ACT,20,1,2
2043,IPC,302,1,3
2044,POCSO,66C,1,1
2044,POCSO,66D,1,2
2044,IT_ACT,66C,1,3
2045,POCSO,66C,1,1
2045,IT_ACT,457,1,2
2045,IPC,379,1,3
2046,NDPS,20,1,1
2046,POCSO,66C,1,2
2047,IT_ACT,66C,1,1
2047,IT_ACT,302,1,2
2047,POCSO,66D,1,3
2048,IPC,392,1,1
2048,NDPS,66D,1,2
2049,POCSO,302,1,1
2049,POCSO,379,1,2
2049,NDPS,66C,1,3
2050,IT_ACT,302,1,1
2050,IT_ACT,302,1,2
2051,NDPS,457,1,1
2052,IT_ACT,66D,1,1
2052,POCSO,66D,1,2
2052,IT_ACT,20,1,3
2053,POCSO,302,1,1
2054,NDPS,66C,1,1
2055,IPC,66C,1,1
2055,IPC,379,1,2
2055,IT_ACT,302,1,3
2056,IPC,66C,1,1
2056,POCSO,392,1,2
2057,POCSO,66D,1,1
2057,IT_ACT,392,1,2
2058,POCSO,66C,1,1
2059,NDPS,457,1,1
2059,IT_ACT,379,1,2
2059,IT_ACT,66C,1,3
2060,IPC,20,1,1
2060,POCSO,379,1,2
2061,NDPS,20,1,1
2061,IPC,302,1,2
2061,NDPS,302,1,3
2062,NDPS,302,1,1
2062,IPC,457,1,2
2063,NDPS,66C,1,1
2064,IPC,379,1,1
2064,IT_ACT,457,1,2
2065,NDPS,379,1,1
2065,NDPS,392,1,2
2065,IPC,302,1,3
2066,POCSO,20,1,1
2066,IT_ACT,379,1,2
2066,IPC,392,1,3
2067,POCSO,66D,1,1
2068,IT_ACT,392,1,1
2068,NDPS,457,1,2
2068,NDPS,379,1,3
2069,IPC,302,1,1
2069,IT_ACT,392,1,2
2069,IPC,302,1,3
2070,IPC,379,1,1
2070,NDPS,457,1,2
2071,IPC,457,1,1
2072,NDPS,302,1,1
2073,NDPS,379,1,1
2073,IT_ACT,392,1,2
2074,NDPS,302,1,1
2074,IT_ACT,392,1,2
2074,NDPS,379,1,3
2075,IT_ACT,302,1,1
2075,IT_ACT,457,1,2
2076,IT_ACT,379,1,1
2076,IPC,392,1,2
2076,POCSO,379,1,3
2077,NDPS,379,1,1
2077,IT_ACT,302,1,2
2077,POCSO,392,1,3
2078,POCSO,66C,1,1
2078,NDPS,302,1,2
2079,IT_ACT,392,1,1
2080,NDPS,20,1,1
2081,NDPS,457,1,1
2082,POCSO,20,1,1
2082,IPC,66D,1,2
2082,POCSO,457,1,3
2083,POCSO,302,1,1
2083,POCSO,379,1,2
2084,NDPS,457,1,1
2084,NDPS,392,1,2
2085,POCSO,66D,1,1
2085,IT_ACT,457,1,2
2085,IT_ACT,20,1,3
2086,POCSO,66C,1,1
2086,IPC,66C,1,2
2086,NDPS,379,1,3
2087,IPC,20,1,1
2087,IPC,379,1,2
2088,IT_ACT,379,1,1
2088,NDPS,392,1,2
2089,NDPS,457,1,1
2089,IT_ACT,66D,1,2
2089,IPC,66C,1,3
2090,IT_ACT,457,1,1
2090,IT_ACT,66D,1,2
2090,NDPS,20,1,3
2091,NDPS,66D,1,1
2091,IT_ACT,457,1,2
2091,NDPS,392,1,3
2092,POCSO,20,1,1
2093,NDPS,457,1,1
2094,IPC,66C,1,1
2094,IPC,457,1,2
2094,NDPS,392,1,3
2095,POCSO,392,1,1
2096,IPC,20,1,1
2097,IPC,66C,1,1
2097,IPC,392,1,2
2098,IPC,379,1,1
2098,NDPS,302,1,2
2098,IPC,457,1,3
2099,IT_ACT,379,1,1
2100,NDPS,392,1,1
2100,NDPS,457,1,2
2101,POCSO,379,1,1
2101,POCSO,379,1,2
2102,IT_ACT,392,1,1
2102,IPC,392,1,2
2103,IT_ACT,66D,1,1
2103,POCSO,457,1,2
2103,NDPS,302,1,3
2104,IT_ACT,392,1,1
2104,POCSO,457,1,2
2104,IPC,457,1,3
2105,POCSO,379,1,1
2105,IPC,302,1,2
2105,IT_ACT,392,1,3
2106,POCSO,20,1,1
2106,IPC,66D,1,2
2106,NDPS,457,1,3
2107,NDPS,66C,1,1
2108,IT_ACT,302,1,1
2109,IT_ACT,66D,1,1
2109,IPC,66D,1,2
2110,NDPS,392,1,1
2111,IPC,66C,1,1
2112,IT_ACT,392,1,1
2113,POCSO,20,1,1
2113,IT_ACT,20,1,2
2114,IT_ACT,66C,1,1
2114,IT_ACT,379,1,2
2115,IT_ACT,379,1,1
2115,NDPS,302,1,2
2116,POCSO,302,1,1
2116,IPC,379,1,2
2117,IPC,379,1,1
2118,POCSO,66D,1,1
2118,POCSO,392,1,2
2119,IT_ACT,20,1,1
2119,IPC,20,1,2
2120,IPC,392,1,1
2120,IT_ACT,20,1,2
2121,POCSO,66D,1,1
2121,IPC,66D,1,2
2122,IPC,457,1,1
2123,NDPS,66D,1,1
2123,IPC,20,1,2
2123,IPC,66C,1,3
2124,IT_ACT,66D,1,1
2124,IT_ACT,20,1,2
2125,NDPS,302,1,1
2125,IPC,379,1,2
2125,IT_ACT,392,1,3
2126,IPC,457,1,1
2127,IPC,66C,1,1
2127,POCSO,66C,1,2
2128,POCSO,20,1,1
2128,POCSO,66C,1,2
2129,IPC,20,1,1
2129,IPC,20,1,2
2129,IPC,392,1,3
2130,IT_ACT,392,1,1
2131,NDPS,20,1,1
2131,POCSO,392,1,2
2131,POCSO,302,1,3
2132,IPC,20,1,1
2132,NDPS,379,1,2
2132,IT_ACT,457,1,3
2133,IT_ACT,392,1,1
2133,NDPS,392,1,2
2133,IPC,66D,1,3
2134,NDPS,379,1,1
2134,NDPS,457,1,2
2135,IT_ACT,302,1,1
2135,IPC,20,1,2
2135,POCSO,457,1,3
2136,POCSO,392,1,1
2136,IT_ACT,66C,1,2
2136,POCSO,392,1,3
2137,POCSO,457,1,1
2137,IT_ACT,379,1,2
2138,POCSO,457,1,1
2138,NDPS,379,1,2
2139,POCSO,66D,1,1
2139,IPC,66C,1,2
2140,NDPS,457,1,1
2140,IPC,66C,1,2
2140,IPC,302,1,3
2141,IPC,20,1,1
2141,NDPS,392,1,2
2142,IT_ACT,20,1,1
2142,IPC,66D,1,2
2142,POCSO,20,1,3
2143,IPC,457,1,1
2143,IT_ACT,302,1,2
2144,NDPS,66C,1,1
2144,POCSO,379,1,2
2145,IT_ACT,392,1,1
2146,IPC,302,1,1
2147,IPC,302,1,1
2148,NDPS,302,1,1
2149,IPC,457,1,1
2150,NDPS,457,1,1
2151,IT_ACT,379,1,1
2151,NDPS,66D,1,2
2151,IPC,392,1,3
2152,POCSO,66C,1,1
2152,NDPS,379,1,2
2152,POCSO,20,1,3
2153,NDPS,457,1,1
2153,IT_ACT,66C,1,2
2154,IT_ACT,392,1,1
2155,NDPS,66C,1,1
2155,NDPS,457,1,2
2155,IPC,379,1,3
2156,POCSO,302,1,1
2156,IPC,379,1,2
2156,IPC,379,1,3
2157,IPC,457,1,1
2157,POCSO,379,1,2
2158,IPC,392,1,1
2158,IT_ACT,392,1,2
2159,IPC,379,1,1
2159,IPC,20,1,2
2160,POCSO,457,1,1
2161,NDPS,392,1,1
2162,IT_ACT,379,1,1
2162,NDPS,66C,1,2
2163,IPC,379,1,1
2163,IT_ACT,66C,1,2
2164,NDPS,20,1,1
2165,POCSO,457,1,1
2166,NDPS,20,1,1
2166,IT_ACT,457,1,2
2166,POCSO,66C,1,3
2167,NDPS,20,1,1
2167,IPC,302,1,2
2168,IPC,379,1,1
2169,NDPS,379,1,1
2170,POCSO,302,1,1
2171,NDPS,66D,1,1
2172,IPC,20,1,1
2173,NDPS,20,1,1
2174,IT_ACT,392,1,1
2175,POCSO,392,1,1
2175,POCSO,302,1,2
2175,POCSO,66C,1,3
2176,POCSO,392,1,1
2176,POCSO,457,1,2
2176,IT_ACT,379,1,3
2177,IT_ACT,66D,1,1
2178,IT_ACT,392,1,1
2179,NDPS,379,1,1
2180,POCSO,379,1,1
2180,NDPS,302,1,2
2181,NDPS,20,1,1
2181,POCSO,379,1,2
2182,NDPS,66D,1,1
2182,IT_ACT,302,1,2
2183,IPC,66D,1,1
2184,NDPS,20,1,1
2184,IT_ACT,379,1,2
2184,IT_ACT,66D,1,3
2185,IPC,20,1,1
2185,IPC,379,1,2
2186,IT_ACT,66D,1,1
2186,NDPS,392,1,2
2187,IPC,302,1,1
2188,NDPS,379,1,1
2189,NDPS,20,1,1
2190,NDPS,379,1,1
2190,IPC,392,1,2
2191,IPC,20,1,1
2191,POCSO,392,1,2
2191,POCSO,302,1,3
2192,POCSO,66D,1,1
2192,IT_ACT,302,1,2
2192,NDPS,20,1,3
2193,IPC,66C,1,1
2193,IT_ACT,20,1,2
2194,IPC,392,1,1
2194,POCSO,379,1,2
2194,IPC,66C,1,3
2195,IPC,302,1,1
2195,POCSO,302,1,2
2195,NDPS,302,1,3
2196,NDPS,302,1,1
2196,IPC,20,1,2
2197,POCSO,392,1,1
2197,NDPS,20,1,2
2198,POCSO,302,1,1
2199,IPC,379,1,1
2199,IPC,379,1,2
2200,IT_ACT,66D,1,1
2200,IPC,392,1,2
2200,NDPS,302,1,3
2201,IPC,302,1,1
2202,POCSO,20,1,1
2202,POCSO,457,1,2
2203,IPC,302,1,1
2203,NDPS,66C,1,2
2203,NDPS,379,1,3
2204,POCSO,302,1,1
2204,NDPS,302,1,2
2205,POCSO,66D,1,1
2206,POCSO,457,1,1
2206,POCSO,379,1,2
2206,POCSO,66C,1,3
2207,POCSO,302,1,1
2207,POCSO,392,1,2
2207,IPC,20,1,3
2208,NDPS,379,1,1
2208,POCSO,457,1,2
2208,IPC,379,1,3
2209,POCSO,66D,1,1
2209,POCSO,379,1,2
2209,POCSO,66C,1,3
2210,IPC,66D,1,1
2210,POCSO,302,1,2
2211,POCSO,66D,1,1
2212,POCSO,457,1,1
2212,IPC,20,1,2
2212,IPC,20,1,3
2213,IPC,379,1,1
2214,POCSO,457,1,1
2214,IPC,392,1,2
2215,NDPS,392,1,1
2215,POCSO,379,1,2
2216,IT_ACT,66D,1,1
2216,IPC,66C,1,2
2217,IT_ACT,392,1,1
2217,IPC,66D,1,2
2218,IPC,392,1,1
2219,NDPS,20,1,1
2220,IPC,66C,1,1
2220,POCSO,302,1,2
2220,IPC,379,1,3
2221,IPC,379,1,1
2221,IT_ACT,66D,1,2
2222,POCSO,392,1,1
2223,IPC,66D,1,1
2223,IPC,66D,1,2
2224,POCSO,379,1,1
2224,NDPS,302,1,2
2225,IPC,379,1,1
2225,NDPS,457,1,2
2226,IPC,392,1,1
2226,IT_ACT,20,1,2
2226,POCSO,392,1,3
2227,NDPS,66C,1,1
2228,NDPS,457,1,1
2228,IPC,66C,1,2
2229,IPC,66C,1,1
2229,POCSO,66C,1,2
2229,NDPS,379,1,3
2230,NDPS,392,1,1
2231,IT_ACT,457,1,1
2231,IPC,302,1,2
2232,IT_ACT,20,1,1
2232,IPC,66D,1,2
2232,POCSO,379,1,3
2233,IPC,66C,1,1
2234,NDPS,379,1,1
2235,NDPS,392,1,1
2235,IT_ACT,379,1,2
2235,IT_ACT,392,1,3
2236,IPC,379,1,1
2237,NDPS,302,1,1
2237,IPC,20,1,2
2237,IPC,66C,1,3
2238,IPC,392,1,1
2238,IT_ACT,302,1,2
2239,NDPS,20,1,1
2240,NDPS,66D,1,1
2240,NDPS,457,1,2
2240,IT_ACT,20,1,3
2241,IPC,66C,1,1
2241,IPC,457,1,2
2241,IPC,66D,1,3
2242,IPC,392,1,1
2243,IT_ACT,379,1,1
2244,NDPS,379,1,1
2244,IPC,379,1,2
2245,NDPS,457,1,1
2246,NDPS,302,1,1
2246,NDPS,379,1,2
2247,IPC,66D,1,1
2248,POCSO,302,1,1
2248,POCSO,66C,1,2
2249,IPC,457,1,1
2249,IT_ACT,392,1,2
2249,IT_ACT,20,1,3
2250,IPC,66D,1,1
2250,NDPS,457,1,2
2251,IPC,66D,1,1
2251,POCSO,379,1,2
2251,NDPS,457,1,3
2252,IPC,379,1,1
2252,NDPS,302,1,2
2253,NDPS,66D,1,1
2253,IPC,302,1,2
2254,IT_ACT,66D,1,1
2254,IPC,302,1,2
2254,POCSO,457,1,3
2255,IT_ACT,302,1,1
2256,NDPS,66C,1,1
2256,IT_ACT,379,1,2
2256,IT_ACT,392,1,3
2257,IT_ACT,66C,1,1
2257,IT_ACT,379,1,2
2257,IT_ACT,392,1,3
2258,NDPS,66D,1,1
2258,POCSO,66C,1,2
2258,NDPS,20,1,3
2259,POCSO,379,1,1
2259,IT_ACT,379,1,2
2259,POCSO,457,1,3
2260,NDPS,66D,1,1
2260,IPC,379,1,2
2260,NDPS,66C,1,3
2261,POCSO,457,1,1
2262,IT_ACT,379,1,1
2262,IT_ACT,66C,1,2
2262,NDPS,392,1,3
2263,IPC,302,1,1
2263,NDPS,66C,1,2
2264,IT_ACT,20,1,1
2264,NDPS,457,1,2
2265,POCSO,302,1,1
2266,NDPS,379,1,1
2266,NDPS,392,1,2
2267,NDPS,66C,1,1
2268,IPC,20,1,1
2268,POCSO,392,1,2
2268,POCSO,66C,1,3
2269,NDPS,20,1,1
2269,IT_ACT,66D,1,2
2269,IT_ACT,379,1,3
2270,POCSO,302,1,1
2270,NDPS,379,1,2
2270,IT_ACT,392,1,3
2271,IT_ACT,20,1,1
2271,NDPS,66D,1,2
2271,IT_ACT,392,1,3
2272,POCSO,457,1,1
2272,NDPS,457,1,2
2273,IT_ACT,457,1,1
2273,NDPS,392,1,2
2274,NDPS,392,1,1
2274,POCSO,20,1,2
2274,POCSO,66D,1,3
2275,IPC,379,1,1
2275,IT_ACT,457,1,2
2276,POCSO,379,1,1
2276,IPC,66D,1,2
2276,POCSO,20,1,3
2277,POCSO,457,1,1
2277,IPC,457,1,2
2278,POCSO,20,1,1
2278,IT_ACT,20,1,2
2279,IT_ACT,457,1,1
2279,POCSO,457,1,2
2279,NDPS,20,1,3
2280,NDPS,392,1,1
2281,POCSO,66D,1,1
2281,IPC,66D,1,2
2281,NDPS,392,1,3
2282,IPC,392,1,1
2282,POCSO,302,1,2
2282,POCSO,302,1,3
2283,POCSO,20,1,1
2284,IT_ACT,379,1,1
2285,NDPS,392,1,1
2285,IPC,20,1,2
2285,NDPS,392,1,3
2286,NDPS,392,1,1
2286,POCSO,379,1,2
2287,IT_ACT,66C,1,1
2288,IPC,457,1,1
2288,NDPS,302,1,2
2289,NDPS,379,1,1
2289,NDPS,392,1,2
2290,NDPS,392,1,1
2290,IT_ACT,379,1,2
2290,NDPS,379,1,3
2291,IPC,392,1,1
2292,NDPS,392,1,1
2292,POCSO,20,1,2
2292,NDPS,457,1,3
2293,IPC,66C,1,1
2293,POCSO,457,1,2
2294,NDPS,457,1,1
2294,IT_ACT,66D,1,2
2294,POCSO,379,1,3
2295,NDPS,66D,1,1
2296,IT_ACT,302,1,1
2297,POCSO,392,1,1
2297,IT_ACT,457,1,2
2297,IPC,302,1,3
2298,IPC,302,1,1
2298,POCSO,302,1,2
2298,POCSO,392,1,3
2299,IPC,379,1,1
2300,IPC,302,1,1
2300,POCSO,379,1,2
2301,IPC,302,1,1
2302,NDPS,392,1,1
2302,IPC,457,1,2
2302,IT_ACT,457,1,3
2303,IT_ACT,457,1,1
2304,IPC,379,1,1
2304,NDPS,20,1,2
2305,IT_ACT,66C,1,1
2305,NDPS,392,1,2
2305,POCSO,302,1,3
2306,IPC,392,1,1
2307,IT_ACT,302,1,1
2307,IPC,66D,1,2
2307,IPC,66D,1,3
2308,IPC,66C,1,1
2308,IPC,66D,1,2
2308,NDPS,20,1,3
2309,IPC,302,1,1
2309,NDPS,66D,1,2
2309,IPC,457,1,3
2310,IT_ACT,66D,1,1
2311,IPC,379,1,1
2311,IPC,302,1,2
2312,IPC,379,1,1
2313,NDPS,457,1,1
2313,NDPS,20,1,2
2314,POCSO,392,1,1
2315,NDPS,66C,1,1
2316,IPC,392,1,1
2316,POCSO,392,1,2
2316,IPC,20,1,3
2317,IPC,66C,1,1
2318,NDPS,392,1,1
2319,IT_ACT,20,1,1
2319,NDPS,20,1,2
2320,NDPS,66C,1,1
2321,NDPS,302,1,1
2322,IPC,66C,1,1
2322,IPC,302,1,2
2322,IT_ACT,66C,1,3
2323,POCSO,66D,1,1
2324,POCSO,20,1,1
2324,IT_ACT,20,1,2
2324,IT_ACT,302,1,3
2325,IT_ACT,379,1,1
2325,NDPS,457,1,2
2325,POCSO,20,1,3
2326,IPC,379,1,1
2326,POCSO,66C,1,2
2327,NDPS,20,1,1
2327,IT_ACT,392,1,2
2328,NDPS,379,1,1
2329,POCSO,302,1,1
2330,IT_ACT,457,1,1
2331,IT_ACT,457,1,1
2332,POCSO,66C,1,1
2332,NDPS,66D,1,2
2333,IPC,66C,1,1
2334,IPC,392,1,1
2334,IPC,66D,1,2
2334,POCSO,392,1,3
2335,IPC,66C,1,1
2335,POCSO,392,1,2
2335,POCSO,302,1,3
2336,IPC,302,1,1
2336,NDPS,379,1,2
2336,IPC,392,1,3
2337,IT_ACT,66D,1,1
2337,NDPS,20,1,2
2338,IT_ACT,20,1,1
2338,POCSO,379,1,2
2339,POCSO,392,1,1
2339,NDPS,457,1,2
2339,IPC,66C,1,3
2340,IT_ACT,392,1,1
2341,IPC,20,1,1
2341,IPC,392,1,2
2341,NDPS,66C,1,3
2342,IT_ACT,66C,1,1
2342,NDPS,66D,1,2
2342,POCSO,457,1,3
2343,IT_ACT,302,1,1
2343,NDPS,66D,1,2
2344,NDPS,66C,1,1
2344,POCSO,302,1,2
2344,IT_ACT,66D,1,3
2345,POCSO,20,1,1
2345,IT_ACT,392,1,2
2345,POCSO,66D,1,3
2346,IT_ACT,20,1,1
2346,IT_ACT,66C,1,2
2346,IPC,20,1,3
2347,POCSO,392,1,1
2347,NDPS,302,1,2
2347,IT_ACT,392,1,3
2348,POCSO,66C,1,1
2349,IPC,66C,1,1
2349,IT_ACT,20,1,2
2350,NDPS,20,1,1
2350,POCSO,20,1,2
2350,NDPS,457,1,3
2351,IPC,392,1,1
2351,IT_ACT,392,1,2
2352,POCSO,66D,1,1
2352,POCSO,20,1,2
2352,NDPS,66D,1,3
2353,NDPS,66D,1,1
2354,NDPS,457,1,1
2355,NDPS,457,1,1
2355,NDPS,392,1,2
2355,IT_ACT,392,1,3
2356,IT_ACT,66D,1,1
2356,NDPS,379,1,2
2356,IPC,66C,1,3
2357,NDPS,66D,1,1
2357,IPC,302,1,2
2358,NDPS,457,1,1
2359,IT_ACT,20,1,1
2359,NDPS,20,1,2
2359,POCSO,392,1,3
2360,NDPS,66C,1,1
2361,POCSO,66D,1,1
2361,NDPS,66C,1,2
2362,NDPS,457,1,1
2362,IPC,457,1,2
2363,POCSO,457,1,1
2363,IT_ACT,66D,1,2
2364,NDPS,302,1,1
2365,IT_ACT,66C,1,1
2365,IPC,302,1,2
2366,IPC,392,1,1
2366,NDPS,457,1,2
2366,POCSO,379,1,3
2367,IT_ACT,457,1,1
2368,IPC,379,1,1
2369,NDPS,392,1,1
2369,NDPS,66C,1,2
2369,POCSO,302,1,3
2370,IPC,392,1,1
2370,NDPS,66C,1,2
2371,IT_ACT,66D,1,1
2371,POCSO,302,1,2
2372,IT_ACT,392,1,1
2372,NDPS,66C,1,2
2372,NDPS,379,1,3
2373,POCSO,20,1,1
2373,IPC,379,1,2
2374,NDPS,379,1,1
2374,IPC,379,1,2
2374,IPC,457,1,3
2375,IT_ACT,379,1,1
2375,NDPS,66C,1,2
2375,NDPS,379,1,3
2376,NDPS,66C,1,1
2377,IPC,457,1,1
2378,IT_ACT,392,1,1
2378,IT_ACT,302,1,2
2378,IT_ACT,379,1,3
2379,IT_ACT,392,1,1
2379,NDPS,392,1,2
2380,POCSO,66C,1,1
2381,POCSO,20,1,1
2381,NDPS,457,1,2
2382,NDPS,379,1,1
2382,NDPS,302,1,2
2383,POCSO,457,1,1
2383,IPC,66D,1,2
2384,IPC,20,1,1
2384,IPC,66C,1,2
2385,POCSO,20,1,1
2386,IPC,20,1,1
2386,IPC,20,1,2
2387,POCSO,20,1,1
2387,POCSO,66C,1,2
2387,POCSO,379,1,3
2388,IT_ACT,379,1,1
2388,IT_ACT,66C,1,2
2389,POCSO,66C,1,1
2389,IPC,66D,1,2
2389,POCSO,457,1,3
2390,POCSO,302,1,1
2391,NDPS,20,1,1
2392,POCSO,20,1,1
2392,IPC,66C,1,2
2392,IT_ACT,379,1,3
2393,IPC,392,1,1
2393,IT_ACT,457,1,2
2393,IPC,20,1,3
2394,IPC,66D,1,1
2394,IPC,66D,1,2
2394,IPC,302,1,3
2395,IT_ACT,66D,1,1
2395,IPC,20,1,2
2395,POCSO,302,1,3
2396,IPC,302,1,1
2396,NDPS,457,1,2
2396,IT_ACT,20,1,3
2397,POCSO,66C,1,1
2397,POCSO,392,1,2
2397,POCSO,20,1,3
2398,IPC,20,1,1
2399,IPC,392,1,1
2399,IT_ACT,66D,1,2
2399,IT_ACT,392,1,3
2400,IPC,379,1,1
2401,IPC,66C,1,1
2402,IPC,66C,1,1
2402,NDPS,20,1,2
2402,POCSO,392,1,3
2403,IT_ACT,392,1,1
2403,IT_ACT,66C,1,2
2403,NDPS,379,1,3
2404,POCSO,302,1,1
2404,IT_ACT,20,1,2
2405,IPC,66D,1,1
2406,IPC,457,1,1
2406,POCSO,457,1,2
2406,NDPS,379,1,3
2407,IT_ACT,457,1,1
2407,POCSO,302,1,2
2407,IT_ACT,20,1,3
2408,POCSO,20,1,1
2408,NDPS,457,1,2
2409,IT_ACT,379,1,1
2410,POCSO,392,1,1
2410,NDPS,302,1,2
2411,NDPS,392,1,1
2411,IPC,379,1,2
2412,POCSO,66D,1,1
2413,NDPS,20,1,1
2414,IT_ACT,20,1,1
2414,IT_ACT,457,1,2
2415,NDPS,379,1,1
2415,IPC,457,1,2
2416,POCSO,392,1,1
2416,IT_ACT,457,1,2
2416,IPC,302,1,3
2417,POCSO,392,1,1
2417,NDPS,392,1,2
2417,POCSO,392,1,3
2418,IPC,20,1,1
2418,POCSO,66D,1,2
2419,POCSO,392,1,1
2419,NDPS,379,1,2
2419,IPC,302,1,3
2420,IT_ACT,379,1,1
2420,IT_ACT,66C,1,2
2420,POCSO,379,1,3
2421,IPC,379,1,1
2421,POCSO,457,1,2
2422,IPC,66D,1,1
2422,POCSO,392,1,2
2422,POCSO,379,1,3
2423,IPC,302,1,1
2424,IT_ACT,392,1,1
2425,IPC,66C,1,1
2426,IT_ACT,20,1,1
2426,IPC,379,1,2
2426,NDPS,457,1,3
2427,POCSO,66C,1,1
2428,IPC,66C,1,1
2428,NDPS,20,1,2
2429,POCSO,457,1,1
2430,IT_ACT,20,1,1
2430,IPC,379,1,2
2431,POCSO,66C,1,1
2431,IT_ACT,302,1,2
2431,POCSO,379,1,3
2432,NDPS,302,1,1
2432,IPC,392,1,2
2432,IPC,379,1,3
2433,NDPS,66C,1,1
2433,POCSO,379,1,2
2433,IT_ACT,457,1,3
2434,IT_ACT,302,1,1
2435,POCSO,392,1,1
2436,IT_ACT,66D,1,1
2436,IPC,392,1,2
2437,POCSO,66C,1,1
2437,IT_ACT,302,1,2
2438,IT_ACT,302,1,1
2439,POCSO,66D,1,1
2440,IT_ACT,302,1,1
2440,POCSO,457,1,2
2440,NDPS,457,1,3
2441,IPC,457,1,1
2442,POCSO,66C,1,1
2443,IPC,392,1,1
2443,IT_ACT,379,1,2
2443,NDPS,302,1,3
2444,NDPS,457,1,1
2445,NDPS,379,1,1
2445,NDPS,20,1,2
2446,NDPS,457,1,1
2446,POCSO,66C,1,2
2446,NDPS,457,1,3
2447,POCSO,457,1,1
2448,POCSO,457,1,1
2448,NDPS,457,1,2
2449,IT_ACT,392,1,1
2449,IT_ACT,20,1,2
2449,IT_ACT,392,1,3
2450,IPC,379,1,1
2450,IPC,379,1,2
2451,IT_ACT,379,1,1
2451,IT_ACT,457,1,2
2451,NDPS,66D,1,3
2452,IPC,379,1,1
2452,NDPS,379,1,2
2453,IT_ACT,66D,1,1
2454,IPC,302,1,1
2455,IPC,379,1,1
2455,NDPS,66C,1,2
2456,NDPS,66C,1,1
2456,NDPS,379,1,2
2457,IPC,457,1,1
2457,IPC,392,1,2
2457,POCSO,379,1,3
2458,NDPS,66C,1,1
2459,NDPS,379,1,1
2460,IPC,20,1,1
2461,NDPS,302,1,1
2461,IPC,392,1,2
2461,POCSO,392,1,3
2462,POCSO,457,1,1
2462,IT_ACT,66D,1,2
2463,IPC,302,1,1
2464,NDPS,457,1,1
2464,IPC,379,1,2
2464,IPC,66D,1,3
2465,IT_ACT,66C,1,1
2466,NDPS,302,1,1
2466,IPC,66C,1,2
2467,IPC,379,1,1
2467,IPC,379,1,2
2468,IT_ACT,66C,1,1
2469,IT_ACT,379,1,1
2469,IT_ACT,66D,1,2
2470,IT_ACT,66D,1,1
2471,NDPS,379,1,1
2471,NDPS,379,1,2
2471,POCSO,20,1,3
2472,IPC,302,1,1
2473,NDPS,379,1,1
2474,POCSO,302,1,1
2474,IT_ACT,302,1,2
2475,NDPS,20,1,1
2475,IT_ACT,302,1,2
2475,POCSO,20,1,3
2476,IT_ACT,66C,1,1
2476,POCSO,457,1,2
2476,IPC,66C,1,3
2477,POCSO,66C,1,1
2478,IPC,302,1,1
2478,POCSO,392,1,2
2478,IPC,457,1,3
2479,POCSO,66C,1,1
2480,NDPS,379,1,1
2480,POCSO,457,1,2
2481,IT_ACT,20,1,1
2481,POCSO,20,1,2
2481,NDPS,457,1,3
2482,POCSO,379,1,1
